ResourceGroupName,ResourceGroupId,Subscription,SubscriptionId,ResourceName,ResourceId,ResourceType,ResourceLocation,Tags,Cost,CostUSD,Currency
visikoncore,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,xn--mithjemmeforlb-2qb.dk,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore/providers/microsoft.network/dnszones/xn--mithjemmeforlb-2qb.dk,DNS zone,unknown,[],3.527341965,0.498644326,DKK
visikoncore,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,meutratamento.org,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore/providers/microsoft.network/dnszones/meutratamento.org,DNS zone,unknown,[],1.963403548,0.2776998,DKK
visikoncore,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,meinebehandlung.com,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore/providers/microsoft.network/dnszones/meinebehandlung.com,DNS zone,unknown,[],1.957377068,0.276838874,DKK
visikoncore,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,core-services-workspace,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore/providers/microsoft.operationalinsights/workspaces/core-services-workspace,Log Analytics workspace,eu north,[],0.011241921,0.001588974,DKK
visikoncore,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,visikoncorediag,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore/providers/microsoft.storage/storageaccounts/visikoncorediag,Storage account,eu north,"[""\""storage\"":\""\"""",""\""prod\"":\""\""""]",0.001091807,0.000154367,DKK
visikoncore,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,visikonqueues,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore/providers/microsoft.storage/storageaccounts/visikonqueues,Storage account,eu west,"[""\""storage\"":\""\"""",""\""prod\"":\""\""""]",0.000937215,0.000133231,DKK
visikoncore,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,core-storage-replication,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore/providers/microsoft.datafactory/factories/core-storage-replication,Data factory (V2),eu north,[],0,0,DKK
visikoncore,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,critical%20alerts,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore/providers/microsoft.insights/actiongroups/critical%20alerts,microsoft.insights/actiongroups,"us east 2, us west 2, us west, us north central",[],0,0,DKK
visikoncore,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,core available-coreinsights,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore/providers/microsoft.insights/metricalerts/core available-coreinsights,microsoft.insights/metricalerts,unknown,"[""\""hidden-link:/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore/providers/microsoft.insights/components/coreinsights\"":\""resource\"""",""\""hidden-link:/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore/providers/microsoft.insights/webtests/core available-coreinsights\"":\""resource\""""]",0,0,DKK
visikoncore,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,coreerrors500,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore/providers/microsoft.insights/metricalerts/coreerrors500,microsoft.insights/metricalerts,unknown,[],0,0,DKK
visikoncore,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,high response times,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore/providers/microsoft.insights/metricalerts/high response times,microsoft.insights/metricalerts,unknown,[],0,0,DKK
visikoncore,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,no memory usage,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore/providers/microsoft.insights/metricalerts/no memory usage,microsoft.insights/metricalerts,unknown,[],0,0,DKK
visikoncore,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,visikon-service-keys,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore/providers/microsoft.keyvault/vaults/visikon-service-keys,Key vault,eu north,"[""\""infrastructure\"":\""\"""",""\""prod\"":\""\""""]",0,0,DKK
visikoncore,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,visikon-core-qa,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore/providers/microsoft.web/sites/visikon-core-qa,App Service web app,eu north,"[""\""qa\"":\""\"""",""\""service\"":\""\""""]",0,0,DKK
visikoncore,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,visikonweb,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncore/providers/microsoft.web/sites/visikonweb,App Service web app,eu north,"[""\""website\"":\""\"""",""\""service\"":\""\""""]",0,0,DKK
rg-encoder-prod,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/rg-encoder-prod,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,ca-encoder-prod,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/rg-encoder-prod/providers/microsoft.app/containerapps/ca-encoder-prod,microsoft.app/containerapps,eu north,[],1127.503775,159.364802,DKK
rg-infra,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/rg-infra,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,fd-frontend,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/rg-infra/providers/microsoft.cdn/profiles/fd-frontend,Front Door Standard/Premium (Preview),"unknown, zone 8, zone 7",[],248.74,35.16,DKK
rg-infra,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/rg-infra,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,lx-frontend,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/rg-infra/providers/microsoft.operationalinsights/workspaces/lx-frontend,Log Analytics workspace,eu north,[],179.5763122,25.3819637,DKK
rg-infra,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/rg-infra,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,visikon,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/rg-infra/providers/microsoft.containerregistry/registries/visikon,Container registry,eu north,[],146.17,20.66,DKK
visikoncoreqa,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncoreqa,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,serviceplan07a28b32-95df,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncoreqa/providers/microsoft.web/serverfarms/serviceplan07a28b32-95df,App Service plan,eu west,"[""\""serviceplan\"":\""\"""",""\""qa\"":\""\""""]",436.1787614,61.65134659,DKK
visikoncoreqa,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncoreqa,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,visikoncore,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncoreqa/providers/microsoft.web/sites/visikoncore,App Service web app,eu west,"[""\""prod\"":\""\"""",""\""service\"":\""\""""]",0,0,DKK
visikoncoreqa,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncoreqa,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,vcore-prod,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncoreqa/providers/microsoft.web/sites/visikoncore/slots/vcore-prod,App Service deployment slot,eu west,"[""\""prod\"":\""\"""",""\""service\"":\""\""""]",0,0,DKK
visikoncoreqa,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncoreqa,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,visikoncore__e84e,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/visikoncoreqa/providers/microsoft.web/sites/visikoncore__e84e,App Service web app,eu west,[],0,0,DKK
rg-matomo-prod,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/rg-matomo-prod,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,db-matomo-prod,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/rg-matomo-prod/providers/microsoft.dbformariadb/servers/db-matomo-prod,Azure Database for MariaDB server,eu north,[],401.08,56.69,DKK
rg-data-qa,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/rg-data-qa,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,db-core-qa,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/rg-data-qa/providers/microsoft.documentdb/databaseaccounts/db-core-qa,Cosmos DB account,eu north,"[""\""defaultexperience\"":\""azure cosmos db for mongodb api\"""",""\""hidden-cosmos-mmspecial\"":\""\""""]",321.0295676,45.37505174,DKK
rg-data-qa,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/rg-data-qa,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,visikoncorestorageqa,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/rg-data-qa/providers/microsoft.storage/storageaccounts/visikoncorestorageqa,Storage account,eu north,[],16.0604788,2.2700684,DKK
rg-data-qa,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/rg-data-qa,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,copy-prod-db-to-qa,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/rg-data-qa/providers/microsoft.datafactory/factories/copy-prod-db-to-qa,Data factory (V2),eu north,[],0,0,DKK
rg-encoder-qa,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/rg-encoder-qa,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,ca-encoder-qa,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/rg-encoder-qa/providers/microsoft.app/containerapps/ca-encoder-qa,microsoft.app/containerapps,eu north,[],280.6669258,39.67031732,DKK
azurebackuprg_westeurope_1,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/azurebackuprg_westeurope_1,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,visikonazurebackupstore,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/azurebackuprg_westeurope_1/providers/microsoft.storage/storageaccounts/visikonazurebackupstore,Storage account,eu west,"[""\""storage\"":\""\"""",""\""backup\"":\""\"""",""\""prod\"":\""\""""]",131.4598628,18.58321362,DKK
azurebackuprg_westeurope_1,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/azurebackuprg_westeurope_1,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,visikonazurebackupstore-cleanup-blobs,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/azurebackuprg_westeurope_1/providers/microsoft.logic/workflows/visikonazurebackupstore-cleanup-blobs,Logic app,eu west,[],103.8383601,14.67947059,DKK
azurebackuprg_westeurope_1,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/azurebackuprg_westeurope_1,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,visikon-backup-factory,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/azurebackuprg_westeurope_1/providers/microsoft.datafactory/factories/visikon-backup-factory,Data factory (V2),eu west,"[""\""backup\"":\""\"""",""\""prod\"":\""\""""]",15.62,2.21,DKK
azurebackuprg_westeurope_1,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/azurebackuprg_westeurope_1,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,visikonazurebackupstore-cleanup-cosmos,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/azurebackuprg_westeurope_1/providers/microsoft.logic/workflows/visikonazurebackupstore-cleanup-cosmos,Logic app,eu west,[],0.781639855,0.11052941,DKK
azurebackuprg_westeurope_1,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/azurebackuprg_westeurope_1,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,failed activity,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/azurebackuprg_westeurope_1/providers/microsoft.insights/metricalerts/failed activity,microsoft.insights/metricalerts,unknown,[],0,0,DKK
rg-backend-prod,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/rg-backend-prod,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,workspace-rgbackendprodk9j2,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/rg-backend-prod/providers/microsoft.operationalinsights/workspaces/workspace-rgbackendprodk9j2,Log Analytics workspace,eu north,[],148.228484,20.95114859,DKK
rg-backend-prod,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/rg-backend-prod,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,ca-backend-prod,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/rg-backend-prod/providers/microsoft.app/containerapps/ca-backend-prod,microsoft.app/containerapps,eu north,[],71.55438487,10.11371248,DKK
rg-backend-qa,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/rg-backend-qa,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,ca-backend-qa,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/rg-backend-qa/providers/microsoft.app/containerapps/ca-backend-qa,microsoft.app/containerapps,eu north,[],51.58491433,7.291168219,DKK
rg-backend-qa,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/rg-backend-qa,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,workspacergbackendqabf90,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/rg-backend-qa/providers/microsoft.operationalinsights/workspaces/workspacergbackendqabf90,Log Analytics workspace,eu north,[],0.045115516,0.00637679,DKK
rg-backend-qa,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/rg-backend-qa,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,rgbackendqaa818,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/rg-backend-qa/providers/microsoft.storage/storageaccounts/rgbackendqaa818,Storage account,eu north,[],0.001096624,0.000155065,DKK
cloud-shell-storage-westeurope,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/cloud-shell-storage-westeurope,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,csb10032000bb4455e7,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/cloud-shell-storage-westeurope/providers/microsoft.storage/storageaccounts/csb10032000bb4455e7,Storage account,eu west,"[""\""ms-resource-usage\"":\""azure-cloud-shell\""""]",2.051498234,0.290211807,DKK
fa-prod,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/fa-prod,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,mfappstorefn,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/fa-prod/providers/microsoft.storage/storageaccounts/mfappstorefn,Storage account,eu north,[],7.3857E-05,1.0551E-05,DKK
fa-prod,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/fa-prod,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,mitforlob-appstore,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/fa-prod/providers/microsoft.web/sites/mitforlob-appstore,App Service web app,eu north,[],0,0,DKK
fa-env-qa_group,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/fa-env-qa_group,Unassigned,2eee8cff-bcfd-47ef-a804-20d8998ef998,fa-env-qa,/subscriptions/2eee8cff-bcfd-47ef-a804-20d8998ef998/resourcegroups/fa-env-qa_group/providers/microsoft.web/sites/fa-env-qa,App Service web app,eu north,[],0,0,DKK
